name	country	gender	birthdate	birthyear	competition_years	first	last	results
Ioakem AVGOUSTI	CYP	M	18 Feb 1998	1998	None	None	NoneNone
MIchalis CHRISTODOULOU	CYP	M	8 Aug 1997	1997	2014	2014	2014	FA Final,5,BLM4x
Carlos CRUZ	POR	M	15 Sep 1993	1993	2017;2015;2014	2014	2017	FB Final,5,LM4x;FE Final,2,BLM2x;FE Final,2,BLM1x
Ricardo  RUSSO	POR	M	5 Jun 1994	1994	2017	2017	2017	FE Final,1,LM1x
Steve HIESTAND	BRA	M	15 Sep 1984	1984	2017;2016;2016;2015;2015;2015;None;2014	2014	None	FC Final,3,M1x;FC Final,4,M1x;FC Final,6,M1x;FC Final,6,M1x;FC Final,5,M1x;FC Final,4,M1x;FA Final,3,M1x;FE Final,1,M1x
Syiva LISDIANA	INA	W	20 Nov 1992	1992	None	None	NoneNone
Tanzil HADID	INA	M	7 Oct 1991	1991	2017;2016;2015;2015;2014	2014	2017	FA Final,4,LM4-;R2 Repechage,3,LM4-;FD Final,4,LM4-;FD Final,2,LM4-;FA Final,5,LM4x
Ardi ISADI	INA	M	5 Oct 1995	1995	2017;2017;2016;2015;2015;2014	2014	2017	FA Final,3,BLM4-;FA Final,4,LM4-;R2 Repechage,3,LM4-;FE Final,2,LM2x;FD Final,5,LM2x;FA Final,5,LM4x
Denri Maulidzar AL GHIFFARI	INA	M	7 Feb 1997	1997	2014	2014	2014	FD Final,1,JM1x
Justin BRUCE	RSA	M	8 Nov 1996	1996	2014	2014	2014	FA Final,4,JM4+
Riccardo BUSATO	RSA	M	19 Jun 1997	1997	2014	2014	2014	FA Final,4,JM4+
Garth HOLDEN	RSA	M	9 May 1997	1997	2017;2016;2014	2014	2017	FB Final,6,BM4-;FA Final,6,BM2-;FA Final,4,JM4+
Sebastian RAVEN	RSA	M	6 Feb 1997	1997	2014	2014	2014	FA Final,4,JM4+
Daniel CARTER	RSA	M	3 Mar 1997	1997	2015;2014	2014	2015	FA Final,5,JM2-;FA Final,5,JM2-
James MITCHELL	RSA	M	15 Sep 1997	1997	2018;2018;2016;2015;2014	2014	2018	FA Final,1,BM2-;FA Final,6,M2-;FA Final,6,BM2-;FA Final,5,JM2-;FA Final,5,JM2-
Charles BRITTAIN	RSA	M	2 Jan 1997	1997	2018;2018;2017;2016;2014	2014	2018	FA Final,1,BM2-;FA Final,6,M2-;FB Final,6,BM4-;FC Final,1,M2+;FD Final,5,JM4x
Nicholas FARREL	RSA	M	10 Jan 1997	1997	2014	2014	2014	FD Final,5,JM4x
Nicholas OBERHOLZER	RSA	M	12 Aug 1996	1996	2018;2018;2017;2017;2016;2014	2014	2018	FD Final,5,LM2x;FA Final,6,BLM1x;FB Final,6,LM2x;FA Final,5,BLM2x;FA Final,4,BLM2x;FD Final,5,JM4x
Amy MATTUSHEK	RSA	W	24 Jan 1996	1996	2014	2014	2014	FB Final,2,JW2x
Tayla-May BENTLEY	RSA	W	6 Jan 1997	1997	2015;2014	2014	2015	FB Final,2,JW2x;FB Final,2,JW2x
Jacob BLANKENBERGER	SUI	M	21 Oct 1996	1996	2016;2015;2015;None;2014	2014	None	FB Final,1,BM4+;FB Final,3,BM2x;H1 Heat,6,M2x;FB Final,4,M2x;FA Final,4,JM1x
Radoslaw KRYMSKI	POL	M	3 Aug 1990	1990	2014	2014	2014	FC Final,1,LM2-
Joshua MEYER	SUI	M	6 Mar 1997	1997	2017;2017;2016;2015;2014	2014	2017	FA Final,6,BM4-;FB Final,5,M4-;FD Final,6,BM1x;FB Final,3,JM4-;FB Final,2,JM2-
Alois MERKT	SUI	M	24 Mar 1997	1997	2015;2014	2014	2015	FB Final,3,JM4-;FB Final,2,JM2-
Alexandre VON ALLMEN	SUI	M	3 Jan 1996	1996	2014	2014	2014	FB Final,3,JM4-
Nicolas KAMBER	SUI	M	2 Mar 1997	1997	2017;2017;2017;2016;2015;2014	2014	2017	FA Final,6,BM4-;FB Final,6,M4-;FB Final,5,M4-;FB Final,1,BM4+;FB Final,3,JM4-;FB Final,3,JM4-
Vincenzo DE LUCA	SUI	M	14 Apr 1996	1996	2014	2014	2014	FB Final,3,JM4-
Ludovic CORNU	SUI	M	20 Mar 1996	1996	2014	2014	2014	FB Final,3,JM4-
Amanda LUESCHER	SUI	W	8 Jul 1996	1996	2015;2014	2014	2015	FA Final,5,BLW4x;FC Final,5,JW1x
Serafina MERLONI	SUI	W	30 Dec 1997	1997	2017;2016;2015;2014	2014	2017	FA Final,4,BLW4x;FA Final,2,BLW4x;FC Final,1,JW1x;FB Final,3,JW4x
Flurina CHRISTEN	SUI	W	13 Apr 1997	1997	2014	2014	2014	FB Final,3,JW4x
Louisa GEUKE	SUI	W	22 Oct 1996	1996	2014	2014	2014	FB Final,3,JW4x
Melanie ZACH	AUT	W	16 Sep 1993	1993	2015;2014	2014	2015	FB Final,1,BLW4x;FB Final,1,BLW4x
Juliana KORNHOFF	AUT	W	28 Jul 1994	1994	2014	2014	2014	FC Final,6,BLW2x
Gerald POLLAK	AUT	M	9 Apr 1994	1994	2014	2014	2014	FC Final,1,BLM2-
Bernhard BRUNER	AUT	M	25 Feb 1993	1993	2014	2014	2014	FC Final,1,BLM2-
Yuk Man CHAN	HKG	M	31 Oct 1996	1996	2017;2015;2015;2014	2014	2017	FD Final,3,BLM2x;FC Final,5,LM1x;FC Final,5,LM1x;FE Final,1,JM1x
Joeri JONGBLOETS	NED	M	28 Jun 1989	1989	2014;2014	2014	2014	FA Final,4,LM8+;FB Final,4,M8+
Sebastiaan VAN KINTS	NED	M	31 Jan 1991	1991	2014;2014	2014	2014	FA Final,4,LM8+;FB Final,4,M8+
Roel DIEKERHOF	NED	M	21 Jul 1990	1990	2014;2014	2014	2014	FA Final,4,LM8+;FB Final,4,M8+
Clara REDETZKI	GER	W	13 Sep 1990	1990	2014	2014	2014	FA Final,4,W4-
Nicholas SCHILCHER	AUT	M	19 Nov 1997	1997	2016;2015;2014	2014	2016	FB Final,6,BM4+;FB Final,2,JM4-;FB Final,4,JM8+
Bruno BACHMAIR	AUT	M	24 Oct 1997	1997	2017;2016;2015;2014	2014	2017	FB Final,5,BM4x;FB Final,6,BM4+;FB Final,2,JM4-;FB Final,4,JM8+
Liam ANSTISS	AUT	M	11 Jan 1999	1999	2017;2016;2016;2015;2014	2014	2017	FB Final,5,JM4-;FC Final,1,JM4x;FA Final,3,JM4-;FB Final,2,JM4-;FB Final,4,JM8+
Rudolph QUERFELD	AUT	M	23 Jan 1998	1998	2018;2018;2018;2018;2018;2017;2017;2016;2016;2015;2014	2014	2018	FC Final,4,M4-;FC Final,2,M2-;FB Final,5,M4-;FB Final,2,M4-;FA Final,6,M4-;FB Final,5,M4-;FA Final,3,BM4-;FA Final,6,JM2-;FA Final,3,JM4-;FB Final,2,JM4-;FB Final,4,JM8+
Marco BRAGAGLIA	AUT	M	21 Jun 1999	1999	2014	2014	2014	FB Final,4,JM8+
Helene SCHOENTHALER	AUT	W	12 Feb 1997	1997	2014	2014	2014	FE Final,3,JW1x
Julian SCHOEBERL	AUT	M	29 Aug 1996	1996	2018;2018;2018;2018;2018;2017;2017;2016;2016;2016;2015;2014	2014	2018	FB Final,5,LM2x;FB Final,5,LM2x;FB Final,6,LM2x;FC Final,3,LM2x;FA Final,5,LM2x;FB Final,4,LM4x;FA Final,2,BLM4x;FB Final,5,BLM4-;R2 Repechage,4,LM4-;FC Final,3,LM4-;FB Final,5,BLM2-;FD Final,6,JM4x
Nikolaus BRANDNER	AUT	M	7 Jul 1997	1997	2015;2014	2014	2015	FA Final,6,JM2x;FD Final,6,JM4x
David NEUBAUER	AUT	M	6 Sep 1997	1997	2018;2018;2017;2016;2015;2014	2014	2018	FC Final,3,BM4x;R1 Repechage,4,M4x;SA/B 1 Semifinal,6,BM4x;FD Final,2,BM1x;FA Final,6,JM2x;FD Final,6,JM4x
Thomas MITMASSER	AUT	M	2 Sep 1996	1996	2014	2014	2014	FD Final,6,JM4x
Nicholas TAVARES	CAN	M	27 Jan 1997	1997	2018;2016;2015;2014	2014	2018	FA Final,5,BM8+;FB Final,3,BM4+;FB Final,1,JM4x;FC Final,6,JM2x
Elliot ROGERS	CAN	M	21 Mar 1997	1997	2018;2015;2014	2014	2018	FA Final,5,BM8+;FB Final,1,JM4x;FB Final,3,JM2-
Larissa WERBICKI	CAN	W	28 Jun 1996	1996	2018;2018;2017;2016;2015;2014;2014	2014	2018	R1 Repechage,4,W4-;FB Final,4,BW2-;FA Final,6,BLW2x;FA Final,6,BLW1x;FB Final,3,BLW2x;FA Final,3,JW2-;FA Final,2,JW2-
Daniel DE GROOT	CAN	M	1 May 1996	1996	None	None	NoneNone
Lucien BRODEUR	CAN	M	12 Jul 1996	1996	2018;2017;2016;2014	2014	2018	FC Final,1,BM4x;FB Final,1,BM4x;FB Final,5,BM4x;FC Final,6,JM2x
Maciej ZAWOJSKI	POL	M	31 Dec 1992	1992	2018;2018;2018;2018;2017;2015;2015;2015;2014	2014	2018	FA Final,6,M4x;FA Final,3,M4x;FA Final,3,M4x;FA Final,6,M4x;FC Final,1,M1x;FC Final,2,M2x;FC Final,1,M2x;FA Final,5,M2x;FB Final,2,BM4x
Alejandra ALONSO	PAR	W	1 Oct 1996	1996	2018;2017;2017;2017;2016;2015;2014;2014;2014	2014	2018	FD Final,2,BW1x;FD Final,2,W1x;FC Final,1,BW1x;FE Final,2,W1x;FD Final,5,BW1x;FC Final,2,BW1x;FA Final,6,JW1x;FD Final,3,JW1x;FD Final,1,BW1x
Matias RIOS	PAR	M	25 Jun 1996	1996	2015;2014;2014	2014	2015	FD Final,5,BLM2x;FE Final,1,JM2x;FC Final,5,BLM2x
Guillermo FLEITAS	PAR	M	19 Sep 1997	1997	2015;2014;2014	2014	2015	FD Final,5,BLM2x;FE Final,1,JM2x;FC Final,5,BLM2x
Michelle Rose AYLARD	CAN	W	22 Jan 1993	1993	2014	2014	2014	FA Final,3,BW4-
Sierra Juliette BRONKHORST	CAN	W	27 Dec 1995	1995	2016;2014	2014	2016	FB Final,1,BW4-;FB Final,3,BW2-
Lucas FAREWELL	CAN	M	20 Apr 1994	1994	2014	2014	2014	FB Final,4,BLM4-
Zoe Alexandra FETTIG-WINN	CAN	W	1 May 1993	1993	2014	2014	2014	FA Final,3,BW4-
Matthew FINLEY	CAN	M	29 Aug 1994	1994	2016;2015;2014	2014	2016	FB Final,5,BM4x;FA Final,1,BM4x;FB Final,1,BM4x
Samuel FRUM	CAN	M	16 Apr 1994	1994	2014	2014	2014	FB Final,4,BLM4-
Grayson GRAY	CAN	M	5 Feb 1994	1994	2016;2015;2014	2014	2016	FB Final,2,BLM2-;FB Final,6,BLM2-;FA Final,3,BLM2-
Cameron HOWIE	CAN	M	1 May 1994	1994	2014	2014	2014	FB Final,4,BLM4-
Hillary JANSSENS	CAN	W	21 Jul 1994	1994	2018;2018;2018;2017;2017;2016;2016;2015;2014	2014	2018	FA Final,1,W2-;FA Final,2,W2-;FA Final,1,W2-;FA Final,2,W8+;FA Final,3,W4-;FA Final,1,BW2-;FB Final,6,W2-;FA Final,2,BW4-;FA Final,3,BW4-
Jill MOFFATT	CAN	W	9 Feb 1993	1993	2018;2018;2018;2017;2017;2016;2015;2014	2014	2018	FA Final,5,LW1x;FA Final,5,LW2x;FB Final,1,LW2x;FA Final,4,LW4x;FB Final,1,LW2x;FA Final,4,LW4x;FB Final,3,BLW2x;FC Final,3,BLW2x
James MYERS	CAN	M	28 Mar 1993	1993	2015;2014	2014	2015	FB Final,6,BLM2-;FA Final,3,BLM2-
Taylor PERRY	CAN	M	13 Jun 1993	1993	2018;2017;2017;2015;2014	2014	2018	FA Final,4,M2-;FB Final,2,M4-;FC Final,3,M4-;FA Final,1,BM4x;FB Final,1,BM4x
Sabina PROCTOR	CAN	W	30 Apr 1992	1992	2014	2014	2014	FB Final,3,BW2-
Matthew SEGAL	CAN	M	3 Apr 1994	1994	2014	2014	2014	FB Final,4,BLM4-
Michael THORNTON	CAN	M	4 Aug 1992	1992	2014	2014	2014	FA Final,1,BM4+
Alexander WALKER	CAN	M	29 Feb 1992	1992	None	None	NoneNone
Matthew WORTLEY	CAN	M	23 Mar 1992	1992	2014	2014	2014	SA/B 1 Semifinal,4,BM4x
Daniel DE GROOT	CAN	M	1 May 1996	1996	2018;2017;2016;2014;2014	2014	2018	FA Final,5,BM8+;FB Final,1,BM4x;FB Final,1,BM4-;FA Final,3,JM1x;FA Final,2,JM1x
Lucien BRODEUR	CAN	W	12 Jul 1996	1996	None	None	NoneNone
Khashayar ABBASABADI	IRI	M	11 Aug 1992	1992	None	None	NoneNone
Masoud FATHI	IRI	M	13 Aug 1992	1992	None	None	NoneNone
Adam BAKKER	AUS	M	9 Mar 1997	1997	2017;2015;2014	2014	2017	FA Final,1,BM4-;FA Final,3,JM1x;FA Final,3,JM2x
Andrew JUDGE	AUS	M	6 Feb 1996	1996	2018;2018;2018;2017;2014	2014	2018	FC Final,1,M2-;FB Final,1,BM2-;FD Final,3,M2-;FA Final,5,BM4+;FB Final,4,JM4+
Marco JOSIC	SRB	M	6 Jan 1994	1994	2017;2016;2016;2016;2015;2015;2015;2014	2014	2017	FB Final,6,LM2x;FB Final,2,BLM2x;R1 Repechage,4,LM4-;FC Final,2,LM4-;FB Final,1,BLM2x;FC Final,3,LM2x;H4 Heat,4,LM2x;FB Final,6,BLM2x
Petar JOVANOVIC	SRB	M	14 Feb 1994	1994	2017;2016;2015;2015;None;2014	2014	None	FB Final,6,LM2x;FB Final,2,BLM2x;FB Final,1,BLM2x;FB Final,6,LM1x;FA Final,4,LM1x;FB Final,6,BLM2x
Zuzana NECASOVA	CZE	W	18 Jun 1997	1997	2018;2017;2017;2017;2014	2014	2018	FC Final,4,BLW2x;FC Final,1,BLW2x;FB Final,5,LW2x;FA Final,4,LW2x;FD Final,5,JW1x
Terezie MATUSIKOVA	CZE	W	22 May 1997	1997	2017;2016;2014	2014	2017	FB Final,5,BW2-;FB Final,2,BW8+;FB Final,4,JW4x
Kamila ONDRACKOVA	CZE	W	8 Oct 1996	1996	2017;2015;2015;None;2014	2014	None	FB Final,5,BW4-;FB Final,4,BW4x;FA Final,5,W4x;FA Final,5,W4x;FC Final,2,JW2x
Tereza SKVOROVA	CZE	W	4 Mar 1997	1997	2014	2014	2014	FC Final,2,JW2x
Archili BALASHVILI	GEO	M	20 May 1996	1996	None	None	NoneNone
Mikheil VOLNISTI	GEO	M	30 Jan 1998	1998	2014	2014	2014	FD Final,6,JM2-
Parnaoz KAPANADZE	GEO	M	18 Feb 1998	1998	2014	2014	2014	FE Final,3,JM2x
Nodari MARTOLEKI	GEO	M	24 Oct 1998	1998	2016;2015;2014	2014	2016	FC Final,6,JM1x;FD Final,6,LM2x;FE Final,3,JM2x
Vasili CHARKVIANI	GEO	M	23 Jan 1998	1998	2014	2014	2014	FD Final,6,JM2-
Angus BECKINGSALE	AUS	M	27 Apr 1996	1996	2014	2014	2014	FB Final,4,JM4+
Angus ROBINSON	AUS	M	3 Dec 1996	1996	2014	2014	2014	FB Final,4,JM4+
Nina HOLLENSEN	DEN	W	24 Apr 1992	1992	2016;2016;2016;2016;2014	2014	2016	R1 Repechage,4,W2x;FB Final,2,W2x;FA Final,2,W2x;FA Final,3,W2x;FB Final,2,BW2x
Astrid BERTELSEN	DEN	W	23 Feb 1993	1993	2014	2014	2014	FB Final,2,BW2x
Maxime DEMONTFAUCON	FRA	M	3 Nov 1993	1993	2017;2017;2016;2015;2015;2014	2014	2017	FA Final,1,LM4x;FA Final,2,LM4x;FA Final,2,LM4x;FA Final,1,LM4x;FA Final,1,BLM4x;FA Final,1,BLM4x
Paul JACQUOT	SUI	M	26 Dec 1995	1995	2018;2018;2018;2018;2016;2014	2014	2018	FB Final,5,M4-;FB Final,4,M4-;FD Final,2,M2-;FC Final,4,M2-;FB Final,1,BM8+;FA Final,3,BM4+
Agathe PICHON	FRA	W	6 Apr 1994	1994	2014	2014	2014	FB Final,2,BLW4x
Margaux BAILLEUL	FRA	W	5 Jul 1999	1999	2018;2017;2017;2016;2016;2015	2015	2018	FB Final,1,BW2x;FB Final,3,W4x;FA Final,3,JW1x;FA Final,4,JW1x;FA Final,3,JW1x;FA Final,4,JW4x
Clementine COLLET	FRA	W	6 Jun 1996	1996	2014	2014	2014	FA Final,5,JW4-
Sophia CORNEILLE	FRA	W	8 Oct 1996	1996	2014	2014	2014	FA Final,5,JW4-
Thomas COUSIN	FRA	M	27 Jul 1996	1996	2018;2017;2016;2015;2014	2014	2018	FB Final,4,BM4x;FB Final,2,BM4x;FA Final,4,BM4+;FB Final,1,BM2x;FB Final,3,JM4x
Mathieu DEMANGE	FRA	M	23 Aug 1996	1996	2017;2014	2014	2017	FA Final,6,BM4+;FA Final,5,JM8+
Selma DHAOUADI	FRA	W	3 Feb 1996	1996	2015;2014	2014	2015	FA Final,2,BLW4x;FC Final,1,JW2x
Robinson DOUMIC	FRA	M	15 Aug 1996	1996	2017;2014	2014	2017	FC Final,3,BM4-;FA Final,5,JM8+
Louis DROISSART	FRA	M	6 May 1996	1996	2017;2016;2015;2014	2014	2017	FA Final,6,BM4+;FB Final,1,BM8+;FB Final,1,BM4+;FA Final,5,JM8+
Nicolas GILBERT	FRA	M	14 Jun 1996	1996	2017;2016;2015;2014	2014	2017	FA Final,6,BM4+;FB Final,1,BM8+;FB Final,1,BM4+;FA Final,5,JM8+
Hadrien GODE	FRA	M	11 Jun 1996	1996	2018;2014	2014	2018	FB Final,4,BM4x;FA Final,5,JM8+
Axel LEROY	FRA	M	17 Sep 1996	1996	2014	2014	2014	FA Final,5,JM8+
Vincent NOIROT	FRA	M	29 Feb 1996	1996	2014	2014	2014	FB Final,3,JM4x
Bastien QUIQUERET	FRA	M	7 Sep 1996	1996	2018;2018;2017;2017;2017;2016;2015;2014	2014	2018	FA Final,6,BM2x;FB Final,5,M2x;FB Final,3,M4x;FA Final,2,BM2x;FB Final,1,M2x;FB Final,2,BM4x;FB Final,1,BM4+;FB Final,3,JM4x
Alice RENAUD	FRA	W	21 May 1996	1996	2014	2014	2014	FA Final,5,JW4-
Marc THORINEAU	FRA	M	2 Sep 1997	1997	2016;2014	2014	2016	FA Final,4,BM4+;FA Final,5,JM8+
Guillaume TURLAN	FRA	M	18 Oct 1996	1996	2018;2018;2017;2017;2016;2015;2014	2014	2018	FA Final,5,BM2-;FB Final,6,M2-;FA Final,2,BM2-;FA Final,6,M2-;FB Final,1,BM8+;FA Final,6,BM8+;FA Final,5,JM8+
Thibaud TURLAN	FRA	M	18 Oct 1996	1996	2018;2018;2017;2017;2016;2015;2014	2014	2018	FA Final,5,BM2-;FB Final,6,M2-;FA Final,2,BM2-;FA Final,6,M2-;FB Final,1,BM8+;FA Final,6,BM8+;FA Final,5,JM8+
Bridget BADENOCH	AUS	W	24 Feb 1997	1997	2016	2016	2016	FA Final,6,BW4x
Bronte EVANS	AUS	W	5 Sep 1997	1997	None	None	NoneNone
Callum ROSSI	AUS	M	10 Jun 1997	1997	2014	2014	2014	FC Final,1,JM4-
Charles RISBEY	AUS	M	14 Apr 1992	1992	2016;2014	2014	2016	FA Final,4,M8+;FA Final,2,BM8+
Eleanor HOWE	AUS	W	7 May 1996	1996	2014	2014	2014	FA Final,5,JW8+
Elise FRANETIC	AUS	W	24 Sep 1996	1996	2018;2018;2017;2014	2014	2018	FA Final,6,BW8+;R1 Repechage,0,W8+;FB Final,2,BW4-;FA Final,5,JW8+
Eliza LINCOLN-PRICE	AUS	W	1 Jul 1998	1998	2014	2014	2014	FA Final,5,JW8+
Eloise PARKER	AUS	W	8 May 1996	1996	2018;2018;2014	2014	2018	FA Final,6,BW8+;R1 Repechage,0,W8+;FB Final,4,JW4-
Emily CAREY	AUS	W	21 May 1995	1995	2014	2014	2014	FA Final,4,BW8+
Georgina HOWE	AUS	W	3 Mar 1994	1994	2015;2015;2014	2014	2015	FB Final,2,W8+;FA Final,4,BW4-;FA Final,4,BW8+
Henry MEEK	AUS	M	9 May 1992	1992	2014	2014	2014	FA Final,2,BM8+
Jacqueline HART	AUS	W	16 May 1997	1997	2015;2014	2014	2015	FA Final,6,JW8+;FA Final,5,JW8+
Joseph FATIN	AUS	M	9 Mar 1996	1996	2014	2014	2014	FC Final,3,JM2-
Kathryn ROWAN	AUS	W	16 Dec 1996	1996	2018;2018;2014	2014	2018	FA Final,6,BW8+;R1 Repechage,0,W8+;FB Final,4,JW4-
Lachlan MAY	AUS	M	4 Jul 1997	1997	2014	2014	2014	FB Final,4,JM4+
Lucy JEPSON	AUS	W	31 Dec 1996	1996	2014	2014	2014	FA Final,5,JW8+
Madeline BERNARD	AUS	W	16 Sep 1996	1996	2014	2014	2014	FA Final,5,JW8+
Michael RITCHIE	AUS	M	9 Oct 1996	1996	2014	2014	2014	FC Final,1,JM4-
Miller FERRIS	AUS	W	13 Sep 1996	1996	2014;2014	2014	2014	FB Final,4,JW2-;FB Final,4,JW4-
Olivia KEPPELL	AUS	W	6 Feb 1997	1997	2014	2014	2014	FA Final,5,JW8+
Rebecca JOYCE	AUS	W	22 Oct 1996	1996	2014	2014	2014	FA Final,5,JW8+
Sam MARSH	AUS	M	25 May 1996	1996	2018;2018;2017;2014	2014	2018	FB Final,2,BM1x;FC Final,5,M1x;FA Final,5,BM4+;FC Final,3,JM2-
Sean MURPHY	AUS	M	28 Apr 1996	1996	2018;2018;2017;2017;2014	2014	2018	FA Final,3,BLM1x;FA Final,6,LM1x;FA Final,5,LM4x;FB Final,4,M4x;FC Final,1,JM4-
Thomas MCLELLAN	AUS	M	30 Aug 1996	1996	2014	2014	2014	FB Final,4,JM4+
Zac VON APPEN	AUS	M	25 Jul 1997	1997	2018;2018;2014	2014	2018	FA Final,6,BM4+;FC Final,2,M4-;FC Final,1,JM4-
David  JAKOUBEK	CZE	M	7 Jan 1997	1997	2014	2014	2014	FB Final,1,JM4-
Ivan MACHAC	CZE	M	31 Jan 1996	1996	None	None	NoneNone
Matej TIKAL	CZE	M	21 Oct 1997	1997	2018;2018;2018;2017;2017;2016;2014	2014	2018	FB Final,3,M4-;FA Final,6,M4-;FB Final,4,M4-;FC Final,4,M4-;FA Final,5,M4-;R1 Repechage,4,BM8+;FB Final,1,JM4-
Petr VESELKA	CZE	M	1 Oct 1996	1996	2014	2014	2014	FB Final,1,JM4-
Jakub GRABMULLER	CZE	M	16 Sep 1996	1996	2018;2018;2018;2017;2016;2015;2014	2014	2018	FB Final,3,M4-;FA Final,6,M4-;FB Final,4,M4-;FB Final,2,BM8+;FB Final,3,M8+;FC Final,3,BM2x;FC Final,1,JM4x
Jakub INGER	CZE	M	20 Apr 1996	1996	2016;2014	2014	2016	FC Final,3,BLM2x;FC Final,1,JM4x
Jakub KUCHAR	CZE	M	10 Mar 1997	1997	2014	2014	2014	FC Final,1,JM4x
Lucie CERMAKOVA	CZE	W	21 Jul 1996	1996	2014	2014	2014	FB Final,5,JW4-
Tereza DOHNALOVA	CZE	W	9 Jul 1996	1996	2014	2014	2014	FB Final,5,JW4-
Michaela KIDOVA	CZE	W	12 Jan 1998	1998	2016;2016;2014	2014	2016	FA Final,1,JW8+;FA Final,4,JW8+;FB Final,5,JW4-
Petra LAHNEROVA	CZE	W	3 Nov 1998	1998	2014	2014	2014	FB Final,5,JW4-
Zuzana VALSOVA	CZE	W	4 Mar 1997	1997	2018;2016;2014	2014	2018	FC Final,4,BLW2x;FB Final,2,BW8+;FB Final,4,JW4x
Ondrej SANCA	CZE	M	23 Mar 1997	1997	None	None	NoneNone
Pert RAMPULA	CZE	M	11 Jul 1996	1996	None	None	NoneNone
Vaclav SVITIL	CZE	M	25 Dec 1997	1997	None	None	NoneNone
Tereza SLOUPOVA	CZE	W	18 Feb 1998	1998	None	None	NoneNone
Iain MANDALE	GBR	M	27 Jan 1993	1993	2014	2014	2014	FA Final,2,BLM4-
Robert MASSEY	GBR	M	14 Dec 1992	1992	2014	2014	2014	FC Final,1,BM4x
Samuel MOTTRAM	GBR	M	14 Nov 1994	1994	2018;2018;2018;2018;2018;2017;2017;2017;2017;2016;2015;2015;2015;2014	2014	2018	FB Final,2,LM1x;FA Final,3,LM1x;FB Final,3,LM1x;FC Final,1,LM2x;FB Final,2,LM2x;FB Final,4,LM2x;FB Final,1,LM2x;FB Final,2,M4x;FB Final,1,LM2x;FA Final,6,BLM1x;FA Final,4,LM4x;FA Final,2,BLM4x;FC Final,1,LM2x;FB Final,3,BLM1x
Thomas PAGEL	GBR	M	28 May 1994	1994	2014	2014	2014	FA Final,6,BM8+
Harry BRIGHTMORE	GBR	M	1 Jul 1994	1994	2017;2016;2015;2014	2014	2017	FA Final,4,M2+;FA Final,5,BM4+;FA Final,5,BM8+;FA Final,4,BM4+
Samantha COURTY	GBR	W	7 Jan 1993	1993	2018;2017;2017;2015;2014	2014	2018	FA Final,4,W8+;FB Final,1,W4-;FB Final,1,W2-;FA Final,3,BW4-;FA Final,2,BW8+
Lucy CRUXTON	GBR	W	22 Dec 1993	1993	2015;2014	2014	2015	FA Final,4,BLW4x;FA Final,4,BLW4x
Jessica ELKINGTON	GBR	W	29 Aug 1992	1992	2014	2014	2014	FA Final,4,BLW4x
Georgia FRANCIS	GBR	W	18 Aug 1994	1994	2017;2017;2017;2016;2015;2014	2014	2017	FC Final,1,W2x;FB Final,2,W2x;FB Final,1,W2x;FB Final,2,BW4x;FA Final,4,BW2x;FA Final,2,BW8+
Richards HAWKINS	GBR	M	22 Aug 1993	1993	None	None	NoneNone
Mathilda HODGKINS-BYRNE	GBR	W	1 Oct 1994	1994	2018;2018;2018;2017;2017;2017;2017;2016;2016;2016;2015;2014	2014	2018	FA Final,5,W4x;FA Final,4,W4x;FB Final,1,W4x;FA Final,3,W4x;FA Final,5,W4x;FA Final,3,W4x;FA Final,3,W4x;FA Final,1,BW2x;SA/B 2 Semifinal,4,W1x;FB Final,1,W1x;FA Final,4,BW2x;FA Final,5,BW4x
Edward PREVITE	GBR	M	19 Jul 1994	1994	None	None	NoneNone
William  WARR	GBR	M	12 Mar 1992	1992	2014	2014	2014	FA Final,4,BM4+
Claire WATKINS	GBR	W	27 Aug 1992	1992	None	None	NoneNone
Melissa WILSON	GBR	W	10 Jun 1993	1993	2018;2018;2018;2017;2017;2015;2014	2014	2018	FA Final,5,W4x;FA Final,4,W4x;FB Final,1,W4x;FA Final,4,W2-;FA Final,6,W4-;FA Final,3,BW4-;FA Final,2,BW8+
Janka KIRSTEIN	GER	W	6 Aug 1997	1997	2018;2015;2014	2014	2018	FB Final,5,BW4-;FA Final,6,BW4-;FA Final,6,JW2-
Frauke LANGE	GER	W	11 Jun 1996	1996	2015;2014	2014	2015	FA Final,6,BW4-;FA Final,6,JW2-
Carolin DOLD	GER	W	30 Oct 1997	1997	2018;2017;2016;2015;2014	2014	2018	FA Final,5,BW8+;FA Final,4,BW8+;FA Final,6,BW8+;FA Final,1,JW8+;FA Final,4,JW4-
Leah LABUDDE	GER	W	8 Dec 1997	1997	2017;2016;2015;2014	2014	2017	FA Final,4,BW8+;FA Final,6,BW2-;FA Final,2,JW4-;FA Final,4,JW4-
Frieda HAEMMERLING	GER	W	20 Jan 1997	1997	2018;2018;2018;2018;2017;2017;2017;2017;2016;2015;2014	2014	2018	FA Final,2,W4x;FA Final,1,W4x;FA Final,1,W4x;FA Final,3,W4x;FA Final,4,W4x;FA Final,4,W4x;FA Final,5,W2x;FA Final,1,W4x;FA Final,5,BW2x;FA Final,1,JW2x;FA Final,2,JW4x
Annemieke SCHANZE	GER	W	6 May 1997	1997	2017;2016;2015;2014	2014	2017	FA Final,3,BW4-;FA Final,5,BW4-;FA Final,1,JW2x;FA Final,2,JW4x
