name	country	gender	birthdate	birthyear	competition_years	first	last	results
Jeong-Nam KIM	KOR	W	9 May 1963	1963	None	None	NoneNone
Kyu-san KIM	KOR	M	1 Sep 1941	1941	None	None	NoneNone
Myung-jae KIM	KOR	W	15 Oct 1962	1962	None	None	NoneNone
Sung-ok KIM	KOR	W	21 Jul 1970	1970	None	None	NoneNone
Young-hee KIM	KOR	W	5 Jul 1962	1962	None	None	NoneNone
Kwang-sun KOH	KOR	M	1 May 1969	1969	None	None	NoneNone
Jeong-Bae KONG	KOR	W	8 Jan 1968	1968	1985	1985	1985	FB Final,4,W2-
In-sook KOOK	KOR	W	13 Oct 1965	1965	1985	1985	1985	FB Final,4,W2-
Byung-in LEE	KOR	W	10 Jun 1968	1968	None	None	NoneNone
Hong-keun LEE	KOR	M	28 Jul 1965	1965	1985	1985	1985	FB Final,4,M2+
Hyung-ki LEE	KOR	M	28 May 1969	1969	None	None	NoneNone
In-soo LEE	KOR	M	1 Oct 1973	1973	None	None	NoneNone
Kwang-Soon LEE	KOR	W	1 Apr 1969	1969	1987	1987	1987	FB Final,2,W4+
Tae-wha LEE	KOR	M	15 Nov 1968	1968	None	None	NoneNone
Sang-lanm NAM	KOR	W	2 Oct 1966	1966	None	None	NoneNone
Hae-sook PARK	KOR	W	15 Jul 1964	1964	None	None	NoneNone
Mi-jung PARK	KOR	W	3 Mar 1968	1968	None	None	NoneNone
Shin-young PARK	KOR	M	26 Jul 1942	1942	None	None	NoneNone
Sung-lae PARK	KOR	M	31 Mar 1964	1964	None	None	NoneNone
Kwang-jae YANG	KOR	M	1 Jul 1965	1965	None	None	NoneNone
Hyeok-keun YOO	KOR	M	10 May 1944	1944	None	None	NoneNone
Nam-ho YOON	KOR	M	7 Mar 1969	1969	None	None	NoneNone
Yong-ho YOON	KOR	M	10 Jul 1965	1965	None	None	NoneNone
Jose ALVAREZ ALVAREZ	MEX	M	9 May 1943	1943	None	None	NoneNone
Federico ARCE GRANADOS	MEX	M	6 Oct 1944	1944	None	None	NoneNone
Gregorio BLASCO GONZALEZ	MEX	M	20 Jan 1944	1944	None	None	NoneNone
Victor CERVANTES OROPEZA	MEX	M	8 Aug 1949	1949	None	None	NoneNone
Armando CHAVEZ	MEX	M	22 Jul 1955	1955	None	None	NoneNone
Daniel CHAVEZ CEPEDA	MEX	M	20 Jan 1946	1946	None	None	NoneNone
Roberto FRIEDRICH	MEX	M	9 May 1945	1945	None	None	NoneNone
Miguel FUENTES MIRANDA	MEX	M	23 Sep 1947	1947	None	None	NoneNone
Miranda LEAL ZAPATA	MEX	W	20 Aug 1942	1942	None	None	NoneNone
Amado MEDINA LARA	MEX	M	11 Nov 1946	1946	None	None	NoneNone
Jose MORALES	MEX	M	2 Oct 1950	1950	None	None	NoneNone
Edgar MORALES DE LE ROSA	MEX	M	8 Aug 1949	1949	None	None	NoneNone
Arcadio PADILLA ROMERO	MEX	M	12 Jan 1941	1941	None	None	NoneNone
Antonio PARAMO RODRIGUEZ	MEX	M	29 Mar 1947	1947	None	None	NoneNone
Jose Luis RION	MEX	M	25 Jan 1952	1952	1974	1974	1974	FB Final,5,LM4-
Jorge ROESLER FROMBERG	MEX	M	None	None	None	None	NoneNone
Miguel RUIZ	MEX	M	22 Apr 1953	1953	None	None	NoneNone
Juan SAINZ TRAPAGA	MEX	M	20 Aug 1945	1945	None	None	NoneNone
Rodolfo SANTILLAN RAYGOZA	MEX	M	11 Nov 1947	1947	None	None	NoneNone
Fernando SCHEFFLER	MEX	M	30 May 1945	1945	None	None	NoneNone
Federico SCHEFFLER SPAMER	MEX	M	2 Mar 1950	1950	1976;1975;1974;1973	1973	1976	FA Final,5,LM1x;FA Final,4,LM1x;FA Final,6,LM1x;FB Final,5,M1x
Riccardo SCHEFFLER SPAMER	MEX	M	29 Jun 1948	1948	None	None	NoneNone
Avelino SOBERON	MEX	M	9 Jan 1948	1948	None	None	NoneNone
Jesus TOSCANO PALACIOS	MEX	M	23 Sep 1943	1943	None	None	NoneNone
David TREJO SANCHEZ	MEX	M	29 Dec 1945	1945	None	None	NoneNone
Sergio VASQUEZ ALLENATORE	MEX	M	21 Dec 1947	1947	None	None	NoneNone
Rafael VELASCO ROBLANO	MEX	M	24 Oct 1944	1944	None	None	NoneNone
Alexandre DEVISSI	MON	M	None	None	None	None	NoneNone
Charles GARDETTO	MON	M	18 Feb 1904	1904	None	None	NoneNone
Emile GARDETTO	MON	M	24 Apr 1907	1907	None	None	NoneNone
Louis GIOBERGIA	MON	M	None	None	None	None	NoneNone
Pierre LEVESY	MON	M	17 Mar 1909	1909	None	None	NoneNone
Shane MADDEN	USA	M	12 Oct 1979	1979	2013;2012;2011;2009;2009;2009;2008	2008	2013	FB Final,1,LM4x;FB Final,2,LM4x;FA Final,5,LM4x;FC Final,3,LM2x;FC Final,2,LM2x;FB Final,4,LM2x;FA Final,6,LM4x
Karin ABMA	NED	W	5 Dec 1951	1951	1978;1977;1975	1975	1978	F Final,3,W2-;FA Final,2,W2-;FA Final,4,W8+
Max ALWIN	NED	M	17 Jun 1939	1939	None	None	NoneNone
Peter BAKKER	NED	M	4 Aug 1934	1934	1960	1960	1960	F Final,5,M2x
Martinus BALTUS	NED	M	18 Oct 1953	1953	None	None	NoneNone
Hotse BARTLEMA	NED	M	1 May 1911	1911	1936	1936	1936	F Final,4,M4+
Jacob BEIJE	NED	M	6 Apr 1927	1927	None	None	NoneNone
Anthonie BEIJNEN	NED	M	None	None	1924	1924	1924	F Final,1,M2-
Benedictus BINNENDIJKS	NED	M	15 Nov 1927	1927	None	None	NoneNone
Robbert BLAISSE	NED	M	12 Jul 1900	1900	None	None	NoneNone
Steven BLAISSE	NED	M	7 May 1940	1940	1964	1964	1964	F Final,2,M2-
Pieter BON	NED	M	18 Apr 1946	1946	None	None	NoneNone
Simon BON	NED	M	1 Feb 1904	1904	None	None	NoneNone
Hette BORRIAS	NED	W	8 Apr 1953	1953	1979;1976;1975;1973	1973	1979	FA Final,3,W1x;F Final,5,W4+;FA Final,5,W4+;FA Final,1,W4+
Jan BOS	NED	M	28 Jul 1939	1939	1964	1964	1964	F Final,3,M2+
Hubert BOUMEESTER	NED	M	18 Oct 1900	1900	None	None	NoneNone
Jacob BRANDSMA	NED	M	None	None	1924	1924	1924	F Final,5,M4+
Johannes BRANDSMA	NED	M	15 Nov 1900	1900	1924	1924	1924	F Final,5,M4+
Francois BRANDT	NED	M	None	None	1900	1900	1900	F Final,1,M2+
Hermanus BROCKMANN	NED	M	None	None	1900	1900	1900	F Final,1,M2+
Berend BRUMMELMANN	NED	M	2 Jan 1943	1943	None	None	NoneNone
Jannes A. BRUYN	NED	M	9 Oct 1948	1948	1974;1973	1973	1974	FA Final,2,LM4-;FB Final,3,M2x
Johannes CARO	NED	M	11 Aug 1928	1928	None	None	NoneNone
Sipke CASTELEYN	NED	M	14 Apr 1941	1941	1964	1964	1964	F Final,4,M4-
Jos COMPAAN	NED	W	2 Jul 1958	1958	1987;1986;1985;1983;1980;1979;1978;1977	1977	1987	FA Final,6,W4x;FA Final,3,W4x;FA Final,6,W4x;FB Final,5,W1x;F Final,6,W4x+;FB Final,1,W4x+;F Final,5,W4x+;FB Final,1,W4x+
Lynda CORNET	NED	W	26 Jan 1962	1962	1984;1983;1980	1980	1984	F Final,3,W8+;FB Final,2,W2-;FA Final,5,JW4+
Henri COX	NED	M	None	None	1928	1928	1928	F Final,5,M2x
Jacob CREMER	NED	M	1 Apr 1902	1902	None	None	NoneNone
Bernardus CROON	NED	M	None	None	1908	1908	1908	F Final,4,M4-
Koos DE HAAS	NED	M	None	None	None	None	NoneNone
Barbara DE JONG	NED	W	22 Jun 1952	1952	1975	1975	1975	FB Final,2,W4x+
Ernst DE JONGE	NED	M	22 May 1914	1914	None	None	NoneNone
Cornelis DE KORVER	NED	M	9 Jul 1951	1951	None	None	NoneNone
Antoon DE RUITER	NED	M	12 Jun 1935	1935	None	None	NoneNone
Frederik DE VOOGT	NED	M	21 Aug 1927	1927	None	None	NoneNone
Simon DE WIT	NED	M	24 Aug 1912	1912	1936	1936	1936	F Final,4,M4+
Johannes DEKKER	NED	M	4 Jun 1913	1913	None	None	NoneNone
Louis DEKKER	NED	M	None	None	1924	1924	1924	F Final,5,M4+
Joke DIERDORP	NED	W	21 Jan 1955	1955	1979;1978;1977;1975	1975	1979	FA Final,4,W2-;F Final,3,W2-;FA Final,2,W2-;FA Final,4,W8+
Ansco DOKKUM	NED	M	8 Apr 1904	1904	None	None	NoneNone
Ineke DONKERVOORT	NED	W	1 Apr 1953	1953	1980;1979;1977	1977	1980	F Final,6,W4x+;FB Final,1,W4x+;FB Final,1,W4x+
Tom DRONKERT	NED	M	3 Dec 1944	1944	None	None	NoneNone
Henricus DROOG	NED	M	17 Dec 1944	1944	1968	1968	1968	F Final,2,M2x
Cornelis DUSSELDORP	NED	M	28 Jun 1908	1908	None	None	NoneNone
Cornelis EECEN	NED	M	None	None	None	None	NoneNone
Herman EGGINK	NED	M	3 Aug 1949	1949	1971	1971	1971	FB Final,6,M4-
Frits EIJKEN	NED	M	None	None	1920	1920	1920	F Final,4,M1x
Jaap ENTERS	NED	M	8 Nov 1939	1939	1964	1964	1964	F Final,4,M4-
Anthony FENNEMA	NED	M	2 Apr 1902	1902	None	None	NoneNone
Jaan FERMAN	NED	M	16 Apr 1909	1909	None	None	NoneNone
Antonius FONTANI	NED	M	15 Oct 1930	1930	None	None	NoneNone
Dirk FORTUIN	NED	M	14 Jul 1901	1901	1924	1924	1924	F Final,5,M4+
Angelina GRAVESTEIJN	NED	W	3 Jan 1951	1951	1976;1975;1971	1971	1976	F Final,5,W4+;FB Final,2,W4x+;FA Final,4,W8+
Robert GROEN	NED	M	18 Feb 1938	1938	None	None	NoneNone
Willem GROTHUIS	NED	M	16 Dec 1944	1944	1971	1971	1971	FB Final,3,M4+
Lambertus GUNTHER	NED	M	None	None	1928	1928	1928	F Final,4,M1x
Brandon O'BRIEN	USA	M	27 May 1982	1982	None	None	NoneNone
Sietze HAARSMA	NED	M	22 Jun 1926	1926	None	None	NoneNone
Johannes HAASNOOT	NED	M	None	None	None	None	NoneNone
Gerard HALLIE	NED	M	24 Oct 1911	1911	1936	1936	1936	F Final,4,M4+
Karel HARDEMAN	NED	M	29 Jun 1914	1914	None	None	NoneNone
Frederik HARTSUIKER	NED	M	19 Oct 1940	1940	1964	1964	1964	F Final,3,M2+
Wilhelm HEIJENBROCK	NED	M	27 Oct 1929	1929	None	None	NoneNone
Greet HELLEMANS	NED	W	25 May 1959	1959	1987;1984;1983;1980;1979;1978;1977	1977	1987	FB Final,3,W2-;F Final,3,W8+;FA Final,5,W2x;F Final,6,W4x+;FB Final,1,W4x+;F Final,5,W4x+;FB Final,1,W4x+
Nicolette HELLEMANS	NED	W	30 Nov 1961	1961	1984;1983;1979	1979	1984	F Final,3,W8+;FA Final,5,W2x;FA Final,3,JW4x+
Coenraad HIEBENDAAL	NED	M	None	None	1900	1900	1900	F Final,3,M4+
Roelof HONNEMA	NED	M	3 Oct 1904	1904	None	None	NoneNone
Willem HUDIG	NED	M	None	None	None	None	NoneNone
Jan HUGES	NED	M	30 Aug 1904	1904	None	None	NoneNone
Johannes HUISINGA	NED	M	12 May 1950	1950	1971	1971	1971	FB Final,6,M4-
Hermanus HOEFTE	NED	M	None	None	1908	1908	1908	F Final,4,M4-
Tjalling JAMES	NED	M	24 Mar 1906	1906	None	None	NoneNone
Willem JENS	NED	M	22 Oct 1908	1908	None	None	NoneNone
Philip JONGENEEL	NED	M	None	None	None	None	NoneNone
Rene KIEFT	NED	M	27 Sep 1946	1946	1971	1971	1971	FA Final,6,M2+
Helena KLAASSE	NED	W	14 Dec 1949	1949	1975;1973;1971	1971	1975	FB Final,1,W2x;FA Final,2,W2x;FB Final,1,W4x+
Roelof KLEIN	NED	M	None	None	1900	1900	1900	F Final,1,M2+
Adrianus KLEM	NED	M	6 May 1951	1951	1975	1975	1975	FB Final,5,M8+
Maarten KLOOSTERMAN	NED	M	27 Aug 1942	1942	None	None	NoneNone
Marius KLUMPERBEEK	NED	M	7 Aug 1938	1938	1964	1964	1964	F Final,3,M4+
Arthur KONING	NED	M	22 Sep 1944	1944	None	None	NoneNone
Evangeline KOOGJE	NED	W	31 Jul 1959	1959	1975	1975	1975	FB Final,2,W4x+
Frederik KOOPMAN	NED	M	None	None	None	None	NoneNone
Jan KRAMER	NED	M	16 Feb 1913	1913	None	None	NoneNone
Evert KROES	NED	M	4 May 1950	1950	1977	1977	1977	FA Final,4,M2+
Henri KRUYT	NED	M	27 Jun 1907	1907	None	None	NoneNone
Carl KUNTZE	NED	M	29 Oct 1922	1922	None	None	NoneNone
Martha LAURIJSEN	NED	W	15 Apr 1954	1954	1984	1984	1984	F Final,3,W8+
Ruurd LEEGSTRA	NED	M	None	None	1900	1900	1900	F Final,3,M8+
Johannes LEUTSCHER	NED	M	26 Jul 1964	1964	1987	1987	1987	FA Final,6,M4-
Gerhard LOTSY	NED	M	None	None	1900	1900	1900	F Final,3,M4+
Paulus LOTSY	NED	M	None	None	1900	1900	1900	F Final,3,M4+
Bernardus LUTTIKHUIZEN	NED	M	28 Nov 1947	1947	1971	1971	1971	FA Final,6,M2+
Roelof LUYNENBURG	NED	M	23 May 1945	1945	1972;1971;1968	1968	1972	F Final,3,M2-;FA Final,5,M8+;F Final,6,M2-
MAASLAND	NED	M	17 Dec 1903	1903	None	None	NoneNone
Walter THIJSSEN	NED	M	None	None	1900	1900	1900	F Final,3,M8+
Walter MIDDELBERG	NED	M	None	None	1900	1900	1900	F Final,3,M8+
Frank MOERMAN	NED	M	12 May 1937	1937	None	None	NoneNone
Frank MULDER	NED	M	5 Aug 1946	1946	None	None	NoneNone
Alex MULLINK	NED	M	19 Dec 1944	1944	1964	1964	1964	F Final,3,M4+
Ingrid DUSSELDORP-MUNNEKE	NED	W	24 Apr 1946	1946	1976;1972;1971	1971	1976	F Final,5,W1x;FA Final,1,W1x;FA Final,6,W1x
Catharina NEELISSEN	NED	W	4 Nov 1961	1961	1984	1984	1984	F Final,3,W8+
Christiaan NEUMEIER	NED	M	2 Feb 1921	1921	None	None	NoneNone
Eric NIEHE	NED	M	4 Nov 1943	1943	None	None	NoneNone
Pieter OFFENS	NED	M	28 Oct 1946	1946	1971	1971	1971	FB Final,6,M4-
Hendrik OFFERHAUS	NED	M	None	None	1900	1900	1900	F Final,3,M8+
Albert OOIMAN	NED	M	7 Aug 1915	1915	None	None	NoneNone
Jan OP TEN VELDE	NED	M	11 Jul 1931	1931	None	None	NoneNone
Louise PASCAL-DE GRAAF	NED	W	11 Oct 1946	1946	None	None	NoneNone
Johan PENNINK	NED	M	31 Mar 1929	1929	None	None	NoneNone
Constant PIETERSE	NED	M	None	None	1928	1928	1928	F Final,5,M2x
Monica PRONK	NED	W	4 Aug 1958	1958	1980;1979;1977;1976	1976	1980	F Final,6,W4x+;FB Final,1,W4x+;FB Final,1,W4x+;F Final,5,W4+
Anne QUIST	NED	W	26 Dec 1957	1957	1984	1984	1984	F Final,3,W8+
Alexander REDELE	NED	M	28 Jan 1939	1939	None	None	NoneNone
Jaap REESINK	NED	M	22 Aug 1946	1946	None	None	NoneNone
John REGOUT	NED	M	29 Jul 1915	1915	1936	1936	1936	F Final,4,M4+
Hendrik RIJNDERS	NED	M	6 May 1904	1904	None	None	NoneNone
Jacobus RENTMEESTER	NED	M	28 Feb 1936	1936	1960	1960	1960	F Final,5,M2x
Roderick RIJNDERS	NED	M	1 Mar 1941	1941	1968	1968	1968	F Final,2,M2+
Godfried ROLL	NED	M	5 Apr 1908	1908	1932	1932	1932	F Final,4,M2-
Pieter ROELOFSEN	NED	M	20 Jul 1908	1908	1932	1932	1932	F Final,4,M2-
Hendrik ROUWE	NED	M	19 Jul 1946	1946	None	None	NoneNone
Herman ROUWE	NED	M	20 Jan 1943	1943	1964	1964	1964	F Final,3,M2+
Josphus RUIJS	NED	M	18 Mar 1955	1955	None	None	NoneNone
Wilhelm ROESINGH	NED	M	2 Dec 1900	1900	1924	1924	1924	F Final,1,M2-
Victor SCHEFFERS	NED	M	22 May 1960	1960	1979;1978;1977	1977	1979	FB Final,6,M4x;FA Final,3,JM2x;FA Final,4,JM4x
Martinus SCHOORL	NED	M	9 Feb 1913	1913	1936	1936	1936	F Final,4,M4+
Annette SCHORTINGHUIS-POELENIJE	NED	W	1 Jan 1952	1952	1975	1975	1975	FA Final,4,W8+
Jacobus SCHOUWENAAR	NED	M	9 Oct 1902	1902	None	None	NoneNone
Loes SCHUTTE	NED	W	12 Jun 1953	1953	1975	1975	1975	FA Final,4,W8+
Rudolf SESINK CLEE	NED	M	24 Jul 1931	1931	None	None	NoneNone
Liong-Siang SIE	NED	M	None	None	None	None	NoneNone
Hendrik SMITS	NED	M	9 Dec 1907	1907	None	None	NoneNone
Jan STEINHAUSER	NED	M	20 Sep 1944	1944	None	None	NoneNone
Ype STELMA	NED	M	12 Jan 1936	1936	None	None	NoneNone
Jacob STENGER	NED	M	4 Jul 1907	1907	None	None	NoneNone
Rutger STUFFKEN	NED	M	11 Aug 1947	1947	None	None	NoneNone
Herman SUSELBEEK	NED	M	27 Nov 1943	1943	1968	1968	1968	F Final,2,M2+
Bernhard TE HENNEPE	NED	M	None	None	None	None	NoneNone
Hans TEN HOUTEN	NED	M	14 Apr 1916	1916	None	None	NoneNone
Johan TER HAAR	NED	M	21 May 1951	1951	None	None	NoneNone
Johannes TERWOGT	NED	M	None	None	1900	1900	1900	F Final,3,M4+
Gerrit TROMP	NED	M	24 Oct 1901	1901	None	None	NoneNone
Henricus TROMP-VAN HETTINGEN	NED	M	None	None	1900	1900	1900	F Final,3,M8+
Dirk TUINZING	NED	M	2 Aug 1948	1948	None	None	NoneNone
Willemien VAANDRAGER	NED	W	27 Aug 1957	1957	1984;1981;1977	1977	1984	F Final,3,W8+;FB Final,1,W4+;FA Final,6,W8+
Tjapko VAN BERGEN	NED	M	26 Mar 1903	1903	None	None	NoneNone
Frederik VAN DE GRAAF	NED	M	20 Feb 1944	1944	1964	1964	1964	F Final,3,M4+
Jan VAN DE GRAAF	NED	M	24 Sep 1944	1944	1964	1964	1964	F Final,3,M4+
Robert VAN DE GRAAF	NED	M	17 Mar 1944	1944	1964	1964	1964	F Final,3,M4+
Johannes VAN DEN BERG	NED	M	17 Feb 1925	1925	None	None	NoneNone
Johannes VAN DER HORST	NED	M	1 Sep 1948	1948	None	None	NoneNone
Everwijn VAN DER LINDEN	NED	M	9 Mar 1969	1969	None	None	NoneNone
Hendrik VAN DER MEER	NED	M	12 Jan 1916	1916	None	None	NoneNone
Johannes VAN DER VEGTE	NED	M	None	None	None	None	NoneNone
Jan VAN DER VLIET	NED	M	5 Mar 1949	1949	None	None	NoneNone
Johannes VAN DIJK	NED	M	None	None	1900	1900	1900	F Final,3,M8+
Leendert VAN DIS	NED	M	20 Aug 1944	1944	1968	1968	1968	F Final,2,M2x
Maarten VAN DIS	NED	M	24 Apr 1936	1936	None	None	NoneNone
Gustaaf VAN DITZHUYZEN	NED	M	12 Jan 1909	1909	None	None	NoneNone
Jan VAN LAARHOVEN	NED	M	18 Dec 1945	1945	1971	1971	1971	FA Final,5,M8+
Robbert VAN MESDAG	NED	M	18 Jan 1930	1930	None	None	NoneNone
Hadriaan VAN NES	NED	M	7 Aug 1942	1942	1968	1968	1968	F Final,2,M2+
Maria VAN ROOYEN-STEENMAN	NED	W	17 Apr 1950	1950	1976	1976	1976	F Final,5,W4+
Maria VAN RIJ	NED	W	29 Aug 1950	1950	None	None	NoneNone
Jean-Baptiste VAN SILHHOUT	NED	M	4 Feb 1902	1902	1924	1924	1924	F Final,5,M4+
Hendrik VAN SUYLEKOM	NED	M	17 Mar 1904	1904	1928	1928	1928	F Final,6,M2-
Cornelis VAN VUGT	NED	M	8 Dec 1929	1929	None	None	NoneNone
Carel VAN WANKUM	NED	M	None	None	1928	1928	1928	F Final,6,M2-
Gert VAN WOUDENBERG	NED	M	14 Jul 1951	1951	None	None	NoneNone
Jan VAN WOUDENBERG	NED	M	16 Feb 1948	1948	1971	1971	1971	FB Final,3,M4+
Paul-Jan VEENEMANS	NED	M	21 Jan 1947	1947	1971	1971	1971	FA Final,5,M8+
Jeroen VERVOORT	NED	M	18 Jun 1956	1956	1979;1977;1975;1974	1974	1979	FB Final,6,M4x;FB Final,5,M2-;FB Final,4,M4-;FA Final,5,JM1x
Ronald VERVOORT	NED	M	26 Dec 1952	1952	1979;1977;1975	1975	1979	FB Final,6,M4x;FB Final,5,M2-;FB Final,4,M4-
Bastiaan VETH	NED	M	None	None	None	None	NoneNone
Andrea VISSERS-BRASIK	NED	W	29 Feb 1952	1952	1975;1973;1971	1971	1975	FB Final,1,W2x;FA Final,2,W2x;FB Final,1,W4x+
Liesbeth VOSMAER-DE BRUIN	NED	W	9 Jan 1946	1946	1979;1978;1977;1976;1975;1973;1971	1971	1979	FA Final,4,W2-;FB Final,2,W4+;FB Final,1,W1x;F Final,5,W4+;FA Final,5,W4+;FA Final,1,W4+;FA Final,6,W4+
Egbertus WALLER	NED	M	10 Dec 1901	1901	None	None	NoneNone
Hendrik WAMSTEKER	NED	M	6 Aug 1938	1938	None	None	NoneNone
Sjoerd WARTENA	NED	M	1 May 1939	1939	1964	1964	1964	F Final,4,M4-
Otto WEEKHOUT	NED	M	24 Nov 1941	1941	None	None	NoneNone
Albertus WIELSMA	NED	M	None	None	1908	1908	1908	F Final,4,M4-
Jan WIENESE	NED	M	4 Jun 1942	1942	1968	1968	1968	F Final,1,M1x
Arnold WIENTJES	NED	M	17 Jun 1938	1938	None	None	NoneNone
Herman ZAANEN	NED	M	15 Mar 1948	1948	1971	1971	1971	FA Final,6,M2+
Tor AHLSAND	NOR	M	22 Aug 1931	1931	None	None	NoneNone
Leif ANDERSEN	NOR	M	26 Feb 1936	1936	None	None	NoneNone
Kristian ANDREASSEN	NOR	M	None	None	None	None	NoneNone
John BJOERNSTAD	NOR	M	None	None	None	None	NoneNone
Olaf BJOERNSTAD	NOR	M	None	None	None	None	NoneNone
Ingun BRECHEN-PETTERSEN	NOR	W	16 Apr 1954	1954	1977;1976;1975	1975	1977	FB Final,5,W1x;F Final,4,W2x;FB Final,5,W1x
Eilif BRODTKORB	NOR	M	18 Jul 1936	1936	None	None	NoneNone
Erik BYE	NOR	M	None	None	None	None	NoneNone
Carl CHRISTIANSEN	NOR	M	19 Jan 1909	1909	None	None	NoneNone
Bjoern CHRISTOFFERSEN	NOR	M	3 Nov 1926	1926	None	None	NoneNone
Rune DAHL	NOR	M	28 Feb 1955	1955	1978;1977	1977	1978	FB Final,4,M2-;FB Final,2,M4-
Olaf DAHLL	NOR	M	None	None	None	None	NoneNone
Oeivind DAVIDSEN	NOR	M	None	None	None	None	NoneNone
Haakon ELLINGSEN	NOR	M	None	None	1920	1920	1920	F Final,3,M8+
Ivan ENSTAD	NOR	M	20 Apr 1965	1965	1987;1983;1982;1981	1981	1987	FA Final,4,M2x;FA Final,5,JM1x;FB Final,2,JM1x;FA Final,5,JM2x
Einar ERIKSEN	NOR	M	None	None	None	None	NoneNone
Willy EVENSEN	NOR	M	1 Mar 1919	1919	None	None	NoneNone
Ole FEGHT	NOR	M	None	None	None	None	NoneNone
Halfdan GRAN-OLSEN	NOR	M	7 Oct 1910	1910	1948	1948	1948	F Final,3,M8+
Gunnar GRANTZ	NOR	M	None	None	None	None	NoneNone
Sigurd GROENLI	NOR	M	24 Aug 1927	1927	None	None	NoneNone
Per GULBRANDSEN	NOR	M	None	None	1920	1920	1920	F Final,3,M4+
Thoralf HAGEN	NOR	M	None	None	1920	1920	1920	F Final,3,M4+
Frank HANSEN	NOR	M	4 Aug 1945	1945	1979;1978;1976;1975;1973;1972;1971	1971	1979	FA Final,1,M2x;FA Final,1,M2x;F Final,1,M2x;FA Final,1,M2x;FB Final,6,M2x;F Final,2,M2x;FA Final,2,M2x
Hans HANSEN	NOR	M	17 Jun 1918	1918	1948	1948	1948	F Final,3,M8+
Wilhelm HANSEN	NOR	M	None	None	None	None	NoneNone
Wilhelm HAYDEN	NOR	M	11 May 1926	1926	None	None	NoneNone
Harald HEROLFSEN	NOR	M	None	None	None	None	NoneNone
Magnus HERSETH	NOR	M	None	None	None	None	NoneNone
Reidar HOLTER	NOR	M	None	None	None	None	NoneNone
Gustav HAEHRE	NOR	M	None	None	None	None	NoneNone
Thomas HOEIE	NOR	M	None	None	None	None	NoneNone
Ambrosius HOEYER	NOR	M	None	None	None	None	NoneNone
Claus HOEYER	NOR	M	None	None	None	None	NoneNone
Emill IRGENS	NOR	M	None	None	None	None	NoneNone
Kjell JOHANNESEN SVERRE	NOR	M	20 Jun 1944	1944	1973;1971	1971	1973	FB Final,5,M2-;FA Final,2,M4-
Solfrid JOHANSEN	NOR	W	9 Feb 1956	1956	1984;1983;1981;1979;1978;1976;1975	1975	1984	F Final,5,W2x;FB Final,2,W2x;FB Final,2,W2x;FB Final,3,W2x;FA Final,4,W2x;F Final,4,W2x;FB Final,4,W4x+
Theodor KLEM	NOR	M	None	None	1920;1912	1912	1920	F Final,3,M4+;F Final,4,M4+
Annan KNUDSEN	NOR	M	None	None	None	None	NoneNone
Birger KNUTZON	NOR	M	19 Feb 1936	1936	None	None	NoneNone
Harald KRAAKENES	NOR	M	8 Jul 1926	1926	1948	1948	1948	F Final,3,M8+
Sverre KRAAKENES	NOR	M	11 Mar 1931	1931	None	None	NoneNone
Thorstein KRAAKENES	NOR	M	3 Apr 1924	1924	1948	1948	1948	F Final,3,M8+
Ingolf KRISTIANSEN	NOR	M	10 Jun 1938	1938	None	None	NoneNone
Otto KROHG	NOR	M	None	None	None	None	NoneNone
Arnfinn LARSEN	NOR	M	13 Jul 1930	1930	None	None	NoneNone
Henry LARSEN SR	NOR	M	None	None	1920;1912	1912	1920	F Final,3,M4+;F Final,4,M4+
Haldis LENES	NOR	W	2 Jan 1957	1957	1984;1983;1981;1979;1975	1975	1984	F Final,5,W2x;FB Final,2,W2x;FB Final,2,W2x;FB Final,3,W2x;FB Final,4,W4x+
Kristoffer LEPSOEE	NOR	M	15 Mar 1922	1922	1948	1948	1948	F Final,3,M8+
Thore MICHELSEN	NOR	M	None	None	1920	1920	1920	F Final,3,M8+
Carl MONSSEN	NOR	M	13 Jul 1921	1921	1948	1948	1948	F Final,3,M8+
Sigurd MONSSEN	NOR	M	10 Oct 1902	1902	1948	1948	1948	F Final,3,M8+
Arne MORTENSEN	NOR	M	14 Dec 1900	1900	1920	1920	1920	F Final,3,M8+
Leif NAESS	NOR	M	29 Jan 1923	1923	1948	1948	1948	F Final,3,M8+
Ole NAFSTAD	NOR	M	20 Feb 1946	1946	1976;1973;1971	1971	1976	F Final,2,M4-;FA Final,3,M4-;FA Final,2,M4-
Karl NAG	NOR	M	None	None	1920	1920	1920	F Final,3,M8+
Theodor NAG	NOR	M	None	None	1920	1920	1920	F Final,3,M8+
Adolf NILSEN	NOR	M	None	None	1920	1920	1920	F Final,3,M8+
Sverre NORBERG	NOR	M	5 Sep 1953	1953	1977	1977	1977	FB Final,5,M4+
Tor-Egil OLSEN	NOR	M	15 Apr 1957	1957	1971	1971	1971	FB Final,3,M2+
Conrad OLSEN	NOR	M	None	None	1920	1920	1920	F Final,3,M8+
Frithjof OLSTAD	NOR	M	None	None	None	None	NoneNone
Thor PEDERSEN	NOR	M	31 Aug 1924	1924	1948	1948	1948	F Final,3,M8+
Leif RODE	NOR	M	None	None	None	None	NoneNone
Thorolf SANDAKER	NOR	M	23 May 1925	1925	None	None	NoneNone
Gunnar SANDBORG	NOR	M	7 Jun 1927	1927	None	None	NoneNone
